likes,likes_received
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,20
1,2
1,5
1,5
1,2
1,4
1,3
1,2
1,6
1,2
1,5
1,2
1,3
1,8
1,2
1,3
1,3
1,7
1,6
1,2
1,6
1,4
1,39
1,9
1,6
1,2
1,3
1,4
1,2
1,8
1,3
1,7
1,4
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,2
2,2
2,34
2,4
2,23
2,6
2,4
2,5
2,4
2,1
2,1
2,10
2,25
2,8
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,2
2,2
2,2
2,2
2,5
2,8
2,13
2,8
2,5
2,3
2,6
2,15
2,4
2,6
2,7
2,6
2,7
2,3
2,3
2,7
2,3
2,4
3,0
3,0
3,0
3,0
3,1
3,1
3,4
3,9
3,8
3,5
3,9
3,5
3,5
3,113
3,0
3,0
3,1
3,4
3,116
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,1
3,1
3,1
3,1
3,1
3,1
3,3
3,4
3,2
3,3
3,4
3,2
3,2
3,2
3,2
3,3
3,6
3,8
3,5
3,5
3,5
3,8
3,38
4,0
4,0
4,0
4,1
4,1
4,2
4,1
4,1
4,2
4,6
4,15
4,18
4,14
4,10
4,23
4,0
4,1
4,1
4,2
4,2
4,4
4,34
4,0
4,2
4,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,1
4,1
4,2
4,1
4,2
4,1
4,2
4,3
4,3
4,4
4,3
4,5
4,9
4,6
4,6
4,7
4,17
4,6
5,0
5,0
5,2
5,1
5,1
5,1
5,1
5,1
5,3
5,7
5,5
5,5
5,4
5,8
5,11
5,0
5,0
5,0
5,1
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,1
5,2
5,1
5,1
5,2
5,2
5,1
5,1
5,2
5,7
5,7
5,8
6,0
6,0
6,0
6,0
6,3
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,2
6,8
6,5
6,5
6,8
6,9
6,16
6,19
7,0
7,0
7,0
7,2
7,3
7,6
7,8
7,7
7,11
7,0
7,4
7,7
7,0
7,1
7,0
7,1
7,0
7,1
7,1
7,0
7,1
7,2
7,2
7,9
7,6
7,25
7,24
8,0
8,1
8,97
8,8
8,2
8,4
8,1
8,1
8,0
8,2
8,2
8,2
8,2
8,10
8,10
8,5
8,9
8,26
8,77
9,1
9,4
9,3
9,3
9,4
9,2
9,9
9,63
9,1
9,0
9,0
9,0
9,0
9,1
9,1
9,0
9,4
9,5
9,8
9,13
10,0
10,16
10,25
10,0
10,1
10,1
10,6
10,6
10,22
10,0
10,1
10,0
10,0
10,0
10,0
10,5
10,5
10,7
10,10
10,8
11,0
11,3
11,2
11,16
11,6
11,0
11,1
11,0
11,2
11,2
11,2
11,8
11,20
12,0
12,2
12,6
12,4
12,1
12,6
12,0
12,0
12,0
12,1
12,2
12,4
12,7
12,3
12,3
12,2
12,12
12,19
12,28
13,1
13,0
13,2
13,2
13,0
13,10
13,15
13,10
13,0
13,1
13,6
13,5
13,10
13,25
14,0
14,2
14,3
14,4
14,3
14,3
14,49
14,2
14,0
14,27
14,25
15,0
15,5
15,12
15,2
15,0
15,2
15,6
15,4
15,8
15,13
15,23
15,26
16,13
16,11
16,0
16,0
16,0
16,0
16,9
16,8
16,23
16,14
16,16
17,1
17,2
17,4
17,19
17,12
17,6
17,9
17,0
17,2
17,0
17,12
18,0
18,17
18,1
18,1
18,0
18,1
18,4
18,16
18,25
19,2
19,3
19,0
19,3
19,3
19,4
19,7
19,11
20,13
20,1
20,0
20,0
20,4
21,5
21,33
21,1
21,0
21,0
21,12
21,25
22,1
22,11
22,9
22,11
22,2
22,1
22,1
22,12
22,25
23,3
23,2
23,12
23,7
23,4
23,11
23,5
23,14
24,3
24,2
24,6
24,43
24,73
25,7
25,11
25,9
25,20
25,1
25,6
25,5
26,0
26,21
26,0
26,3
26,6
26,47
26,17
26,0
26,16
26,26
26,42
27,0
27,4
27,118
27,2
27,4
27,4
27,2
27,36
27,23
27,17
28,24
28,21
29,13
29,6
29,6
29,7
29,12
31,44
30,4
31,17
31,19
30,20
31,23
30,79
32,21
32,68
32,0
32,16
33,2
33,1
33,32
33,10
33,7
33,6
33,30
33,30
34,2
34,0
34,19
35,7
35,47
36,2
35,35
36,18
36,29
36,28
36,23
37,34
37,4
39,10
38,20
39,18
39,20
38,12
40,4
40,24
40,1
41,3
41,20
41,18
41,38
42,1
42,4
41,1
42,18
42,37
44,30
43,101
45,15
45,5
46,39
46,5
47,26
48,17
49,5
48,0
48,0
49,22
48,33
48,37
51,23
50,12
50,6
51,17
50,50
52,2
52,71
53,5
55,1
55,8
54,6
55,42
54,1
57,0
56,4
56,14
56,10
57,51
57,5
57,22
56,76
57,84
60,31
60,6
61,96
63,10
63,16
64,8
64,27
67,6
68,30
66,1
67,1
66,1
71,32
71,8
71,0
74,1
74,28
72,24
74,1
74,19
72,29
73,26
72,35
76,123
77,16
79,81
80,97
82,48
84,60
81,41
84,65
85,175
85,25
85,26
86,12
86,18
89,2
88,242
93,5
98,5
96,39
98,50
96,56
98,2
97,5
96,4
98,23
97,19
99,604
100,52
101,38
101,18
106,15
105,11
114,3
116,45
124,3
122,26
126,0
128,8
129,12
127,73
125,78
126,23
136,42
135,22
140,15
148,28
149,135
146,48
156,32
157,11
162,18
158,17
163,88
170,61
166,137
181,8
186,56
187,110
196,57
221,245
220,1
225,0
228,8
231,143
229,21
225,75
251,26
269,61
284,11
288,117
320,150
320,51
316,8
323,24
342,36
351,308
374,0
434,113
438,143
474,10
462,8
565,7
609,10
589,551
679,13
754,440
893,683
1352,130
1372,26
1392,107
1914,2669
3743,123
0,0
0,0
0,11
0,0
0,0
0,0
0,0
0,0
0,3
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,4
0,0
0,0
0,4
0,0
0,0
0,1
0,0
0,0
0,0
0,4
0,3
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,3
0,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,2
0,0
0,1
0,2
0,0
0,0
0,2
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,19
0,1
0,0
0,0
0,0
0,0
0,0
0,3
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,5
0,6
0,2
0,0
0,2
0,0
0,0
0,0
0,3
0,0
0,0
0,1
0,0
0,0
0,11
0,0
0,3
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,6
0,0
0,0
0,1
0,0
0,5
0,0
0,0
0,0
0,9
0,3
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,102
0,1
0,5
0,0
0,0
0,0
0,3
0,0
0,0
0,1
0,9
0,4
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,5
0,1
0,0
0,0
0,0
0,0
0,5
0,0
0,0
0,3
0,0
0,2
0,0
0,1
0,0
0,0
0,5
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,10
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,1
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3
0,0
0,0
0,0
0,0
0,0
0,0
0,9
0,2
0,4
0,0
0,0
0,0
0,0
0,1
0,0
0,2
0,0
0,5
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,3
0,0
0,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,1
1,9
1,5
1,4
1,10
1,5
1,3
1,4
1,2
1,5
1,2
1,3
1,3
1,12
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,3
1,2
1,9
1,10
1,7
1,9
1,2
1,32
1,2
1,2
1,8
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,1
2,1
2,2
2,2
2,9
2,15
2,3
2,0
2,7
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,1
2,1
2,1
2,2
2,2
2,2
2,2
2,3
2,8
2,6
2,7
2,7
2,4
2,5
2,3
2,5
3,0
3,0
3,0
3,1
3,1
3,3
3,2
3,4
3,5
3,0
3,0
3,1
3,3
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,1
3,1
3,3
3,2
3,2
3,2
3,3
3,2
3,10
3,18
3,27
3,8
3,5
4,0
4,0
4,0
4,1
4,1
4,2
4,1
4,3
4,0
4,3
4,3
4,0
4,0
4,0
4,0
4,0
4,0
4,2
4,2
4,2
4,1
4,1
4,1
4,2
4,3
4,3
4,3
4,3
4,3
4,10
4,8
5,1
5,1
5,13
5,3
5,4
5,0
5,0
5,2
5,3
5,1
5,5
5,23
5,8
5,26
6,3
6,2
6,3
6,4
6,14
6,6
6,0
6,3
6,1
6,2
6,3
6,4
6,4
6,6
6,10
6,11
7,0
7,0
7,0
7,1
7,0
7,1
7,0
7,4
7,2
7,3
7,5
7,17
8,0
8,1
8,3
8,5
8,7
8,2
8,0
8,1
8,6
8,21
9,1
9,4
9,0
9,1
9,2
9,4
9,3
9,14
10,3
10,5
10,4
10,2
10,9
10,16
11,0
11,5
11,7
11,1
11,1
11,0
11,1
11,5
11,10
12,0
12,7
12,1
12,1
12,9
12,9
13,9
13,2
13,2
13,8
13,8
13,14
13,22
14,9
14,0
14,2
14,9
14,20
14,75
14,70
14,21
14,36
15,11
15,5
15,3
16,0
16,22
16,0
16,2
16,4
17,2
17,2
17,0
17,40
18,1
18,4
18,10
18,11
19,0
19,5
19,37
20,26
20,14
20,14
21,3
21,1
22,3
22,1
22,6
22,5
22,8
22,20
22,23
23,26
23,24
23,1
24,1
24,22
25,0
25,0
26,3
26,11
26,29
27,8
27,3
27,1
28,8
28,6
29,0
29,43
29,3
29,19
31,15
31,6
31,47
32,4
32,24
32,5
32,4
36,4
36,6
36,8
37,9
37,33
38,0
39,22
39,5
39,16
38,48
40,11
40,27
40,9
42,29
42,1
41,0
42,18
44,21
43,19
43,28
43,3
44,3
44,4
43,15
44,32
45,13
51,8
53,16
53,0
55,28
54,38
56,0
58,1
56,16
57,10
62,77
63,27
65,71
65,49
68,28
73,69
77,0
77,62
76,25
75,4
75,11
79,67
79,109
80,17
84,41
95,8
93,15
95,70
97,3
100,2
102,4
102,6
104,6
100,25
106,42
109,28
112,16
110,41
120,18
122,183
130,71
134,61
150,5
145,12
144,184
154,24
151,25
152,108
176,69
175,163
199,90
203,7
241,2
255,9
250,2
283,12
319,0
311,143
675,79
879,380
1867,9
3044,225
0,0
0,5
0,0
0,2
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,3
0,2
0,11
0,6
0,1
0,3
0,0
0,0
0,0
0,0
0,0
0,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,9
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,8
0,0
0,0
0,0
0,0
0,0
0,1
0,2
0,0
0,1
0,0
0,0
0,5
0,13
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,3
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,6
0,0
0,0
0,0
0,0
0,4
0,6
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,2
0,0
0,1
0,0
0,2
0,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,12
0,2
0,9
0,0
0,0
0,2
0,0
0,3
0,0
0,0
0,1
0,0
0,6
0,0
0,0
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,14
0,0
0,6
0,1
0,0
0,0
0,0
0,3
0,0
0,0
0,9
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2
0,1
0,0
0,0
0,0
0,3
0,1
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,2
0,0
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,4
0,0
0,0
0,1
0,0
0,2
0,0
0,0
0,0
0,4
0,0
0,1
0,0
0,7
0,1
0,0
0,0
0,0
0,0
0,2
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2
0,15
0,0
0,3
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,1
0,3
0,0
0,0
0,0
0,0
0,0
0,2
0,0
0,1
0,0
0,8
0,8
0,0
0,0
0,0
0,4
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,12
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,11
0,17
0,0
0,0
0,1
0,0
0,6
0,1
0,0
0,0
0,1
0,0
0,60
0,0
0,0
0,4
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,3
0,0
0,0
0,5
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,3
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,2
1,2
1,2
1,3
1,3
1,6
1,11
1,4
1,7
1,5
1,2
1,4
1,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,2
1,4
1,3
1,6
1,6
1,3
1,8
1,2
1,7
1,4
1,4
1,10
1,4
1,7
1,2
1,4
1,9
1,2
1,3
1,3
1,4
1,5
1,2
1,3
1,2
1,8
1,4
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,2
2,2
2,2
2,2
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,10
2,5
2,6
2,3
2,12
2,3
2,4
2,18
2,0
2,0
2,0
2,3
2,10
2,7
2,17
2,16
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,2
2,49
2,4
2,10
2,3
2,9
2,6
2,30
2,3
2,14
2,6
2,13
2,14
2,22
2,16
2,5
2,20
2,4
2,21
3,0
3,0
3,0
3,0
3,1
3,1
3,2
3,3
3,2
3,2
3,3
3,2
3,15
3,7
3,11
3,0
3,1
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,1
3,1
3,1
3,1
3,1
3,1
3,4
3,4
3,2
3,3
3,3
3,2
3,12
3,17
3,17
3,12
3,5
3,5
3,5
3,22
3,10
3,86
3,7
4,0
4,2
4,1
4,2
4,1
4,1
4,5
4,11
4,7
4,22
4,6
4,0
4,1
4,13
4,3
4,0
4,0
4,0
4,0
4,2
4,1
4,2
4,1
4,1
4,1
4,1
4,2
4,1
4,1
4,4
4,3
4,3
4,3
4,4
4,4
4,3
4,5
4,4
4,4
4,7
4,12
4,6
4,8
5,0
5,1
5,3
5,1
5,5
5,4
5,4
5,9
5,13
5,9
5,1
5,4
5,1
5,0
5,0
5,0
5,0
5,0
5,0
5,1
5,3
5,2
5,1
5,2
5,3
5,1
5,3
5,4
5,8
5,14
5,47
5,24
5,26
6,0
6,3
6,3
6,3
6,1
6,10
6,10
6,9
6,31
6,10
6,0
6,0
6,0
6,0
6,2
6,1
6,1
6,1
6,6
6,4
6,7
6,4
6,17
6,26
6,12
6,58
7,1
7,0
7,0
7,0
7,0
7,1
7,4
7,10
7,12
7,2
7,7
7,40
7,1
7,2
7,1
7,1
7,0
7,0
7,1
7,0
7,0
7,0
7,0
7,0
7,0
7,2
7,81
7,19
7,12
7,25
8,1
8,0
8,3
8,2
8,5
8,17
8,13
8,5
8,25
8,2
8,0
8,1
8,0
8,4
8,8
8,7
8,30
8,15
8,34
8,16
9,0
9,1
9,5
9,25
9,20
9,10
9,40
9,0
9,1
9,3
9,2
9,4
9,3
9,4
9,2
9,7
9,60
9,35
10,0
10,0
10,5
10,8
10,12
10,29
10,4
10,2
10,10
10,13
10,0
10,1
10,0
10,3
10,5
10,5
10,7
10,11
10,8
10,110
11,0
11,16
11,54
11,0
11,0
11,1
11,0
11,1
11,2
11,6
11,13
11,12
11,22
12,0
12,0
12,2
12,5
12,10
12,59
12,5
12,0
12,0
12,5
12,2
12,2
12,6
12,2
12,17
12,8
12,19
13,1
13,0
13,0
13,4
13,3
13,5
13,10
13,36
13,2
13,0
13,4
13,5
13,3
13,3
13,9
13,10
13,8
14,2
14,2
14,1
14,4
14,3
14,4
14,5
14,15
14,9
14,41
14,7
14,0
14,12
14,18
14,50
15,1
15,8
15,3
15,13
15,0
15,4
15,8
15,15
15,16
16,0
16,8
16,10
16,0
16,11
16,1
16,0
16,2
16,2
16,0
16,6
16,21
16,16
17,2
17,6
17,8
17,4
17,8
17,3
17,3
17,5
18,3
18,0
18,8
18,4
18,24
19,3
19,12
19,3
19,1
19,10
19,8
19,29
20,0
20,0
20,20
20,1
20,19
21,1
21,1
22,8
22,30
22,24
22,16
23,1
23,3
23,8
23,10
23,7
23,18
24,0
24,15
24,0
24,7
24,17
25,1
25,5
25,9
25,9
25,0
26,3
26,1
26,1
26,16
26,31
26,2
26,3
26,8
26,11
27,4
27,2
27,0
27,4
27,28
27,17
28,3
28,16
28,4
28,7
28,9
28,11
29,2
29,25
29,3
29,1
29,9
29,21
31,0
30,2
30,20
31,1
30,12
31,19
30,24
32,5
32,2
32,0
32,8
32,15
32,6
32,20
33,2
33,13
34,0
34,1
34,0
34,14
34,18
34,13
35,15
35,17
35,10
36,13
36,53
35,130
37,0
37,0
37,62
38,1
39,9
39,0
38,31
40,24
40,118
41,3
41,6
42,0
42,19
42,6
42,28
43,0
44,16
43,3
44,0
43,6
44,7
43,0
44,23
44,68
46,11
47,9
46,74
49,8
48,12
49,17
50,1
51,5
50,2
50,0
51,2
51,5
50,21
50,11
51,39
52,11
53,6
53,1
53,57
55,2
55,11
57,65
58,7
56,0
56,5
56,14
56,60
58,401
59,52
59,7
60,8
60,56
62,6
61,642
62,0
65,22
65,2
64,14
67,6
67,2
67,208
66,8
66,0
67,33
67,21
69,8
70,29
69,74
71,19
71,27
69,20
71,56
72,10
74,15
73,2
74,12
73,3
74,26
72,0
76,9
78,40
80,52
79,8
80,49
79,5
78,45
83,48
83,8
83,7
84,20
87,12
86,23
87,20
87,94
89,61
89,8
91,1
91,46
88,77
88,64
92,65
92,23
92,133
92,12
94,7
93,9
99,10
98,23
99,13
98,48
97,21
103,34
102,56
101,69
104,167
101,1
100,11
103,68
107,45
105,22
106,40
111,57
113,1
114,97
115,37
119,65
115,7
116,1
120,5
122,6
121,119
129,7
126,93
127,39
127,18
129,6
126,43
127,829
131,417
135,5
134,21
134,11
141,70
137,55
143,43
148,118
145,117
148,577
149,61
145,60
157,3
154,114
153,52
163,12
161,5
168,12
168,0
171,7
185,7
194,101
202,136
210,79
204,7
208,82
203,60
217,34
218,177
215,0
216,65
245,66
241,11
241,1052
284,54
285,55
294,908
304,196
308,101
315,98
310,48
330,51
343,304
344,200
353,322
373,181
372,99
375,30
413,246
416,44
434,50
463,100
494,179
549,6
568,11
637,78
673,272
849,281
827,29
954,65
917,382
1094,68
1284,51
1418,324
1791,378
7940,773
0,0
0,0
0,0
0,1
0,0
0,2
0,7
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,39
0,0
0,0
0,0
0,1
0,0
0,10
0,0
0,0
0,2
0,0
0,0
0,2
0,1
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,1
0,1
0,0
0,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,2
0,0
0,5
0,0
0,0
0,3
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,9
0,0
0,5
0,0
0,0
0,0
0,0
0,2
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,4
0,0
0,1
0,0
0,1
0,1
0,4
0,0
0,0
0,1
0,12
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,7
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,4
0,0
0,0
0,0
0,0
0,3
0,0
0,0
0,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2
0,1
0,19
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,6
0,3
0,2
0,0
0,2
0,0
0,0
0,0
0,0
0,1
0,0
0,8
0,0
0,0
0,2
0,0
0,1
0,0
0,0
0,6
0,1
0,0
0,0
0,0
0,0
0,13
0,0
0,0
0,10
0,0
0,0
0,0
0,0
0,14
0,0
0,5
0,0
0,0
0,0
0,0
0,0
0,3
0,0
0,0
0,0
0,7
0,0
0,0
0,5
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,2
0,1
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,2
0,0
0,0
1,0
1,0
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,3
1,3
1,2
1,9
1,12
1,2
1,2
1,2
1,2
1,2
1,2
1,4
1,4
1,4
1,11
1,5
1,5
1,37
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,4
1,4
1,7
1,12
1,5
1,13
1,6
1,9
1,3
1,2
1,3
2,0
2,0
2,1
2,2
2,2
2,6
2,3
2,14
2,6
2,1
2,1
2,9
2,10
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,1
2,1
2,1
2,2
2,2
2,5
2,19
2,3
2,10
2,11
2,3
2,3
2,7
2,12
2,3
2,4
2,7
2,4
3,0
3,3
3,2
3,3
3,11
3,11
3,5
3,8
3,6
3,0
3,0
3,0
3,0
3,1
3,1
3,1
3,2
3,3
3,2
3,3
3,2
3,9
4,2
4,4
4,4
4,3
4,10
4,6
4,8
4,7
4,15
4,14
4,0
4,0
4,0
4,1
4,2
4,3
4,6
4,31
4,24
4,9
4,16
5,0
5,0
5,13
5,0
5,0
5,0
5,0
5,0
5,0
5,1
5,2
5,2
5,7
5,10
5,47
5,10
6,2
6,1
6,4
6,1
6,5
6,17
6,0
6,0
6,2
6,2
6,4
6,9
6,34
6,17
6,29
7,0
7,1
7,3
7,17
7,0
7,2
7,6
7,1
7,0
7,0
7,1
7,0
7,0
7,9
7,7
7,6
7,5
7,19
8,0
8,4
8,0
9,0
9,4
9,2
9,1
9,13
9,0
9,12
9,13
9,0
9,1
9,3
9,6
9,18
10,0
10,2
10,30
10,1
10,5
10,0
10,6
11,1
11,4
11,4
11,1
11,0
11,4
11,2
11,16
11,8
12,3
12,11
12,33
12,21
12,1
12,33
12,0
12,6
13,7
13,12
13,8
13,10
13,1
13,17
13,14
14,2
14,6
14,8
14,0
15,0
15,5
15,29
15,37
15,0
15,12
16,3
16,49
16,17
17,13
17,19
17,2
17,13
17,11
18,0
18,1
18,3
18,3
18,18
18,18
18,24
19,2
19,0
19,3
19,8
19,44
19,2
19,0
19,3
19,9
19,61
19,29
20,2
20,80
20,10
20,3
20,10
20,8
20,26
20,79
21,11
21,14
21,6
21,6
21,4
21,12
22,0
22,12
22,5
23,2
23,12
24,2
24,14
24,4
25,3
25,3
25,0
26,9
26,0
27,41
27,130
27,3
28,11
28,40
29,1
29,1
29,9
29,10
30,0
31,10
31,24
32,26
32,0
32,0
33,13
33,0
33,1
33,18
33,104
34,9
36,0
35,25
36,1
35,17
35,3
36,6
36,71
39,3
38,21
39,10
40,0
40,8
42,11
42,17
43,14
47,3
47,0
47,4
46,2
46,26
47,17
46,21
48,1
49,56
50,40
50,1
51,3
50,7
51,101
52,87
53,3
53,21
54,5
55,3
54,5
55,9
56,94
57,79
58,2
58,9
58,12
60,2
59,1
60,43
62,27
61,31
66,16
66,27
71,17
