mobile_likes,www_likes
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
1,2
1,2
1,2
1,2
1,2
1,2
2,1
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
0,4
0,4
0,4
0,4
0,4
0,4
2,2
1,3
3,1
3,1
3,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
0,5
0,5
0,5
0,5
1,4
1,4
3,2
1,4
4,1
4,1
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
0,6
0,6
1,5
0,6
0,6
0,6
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
0,7
0,7
0,7
0,7
0,7
3,4
4,3
6,1
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
0,8
0,8
0,8
2,6
5,3
7,1
6,2
8,0
8,0
8,0
8,0
8,0
0,9
0,9
0,9
0,9
6,3
4,5
6,3
8,1
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
0,10
0,10
0,10
0,10
1,9
0,10
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
0,11
2,9
0,11
1,10
5,6
11,0
11,0
11,0
11,0
11,0
11,0
0,12
0,12
7,5
11,1
9,3
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
0,13
1,12
0,13
0,13
0,13
2,11
7,6
3,10
11,2
13,0
13,0
13,0
13,0
0,14
0,14
0,14
1,13
7,7
11,3
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
5,10
9,6
15,0
15,0
15,0
3,13
0,16
0,16
6,10
16,0
16,0
16,0
16,0
16,0
16,0
16,0
0,17
12,5
16,1
16,1
17,0
17,0
17,0
17,0
17,0
17,0
17,0
17,0
0,18
12,6
10,8
15,3
18,0
0,19
0,19
0,19
13,6
15,4
17,2
19,0
19,0
19,0
19,0
19,0
0,20
0,20
1,19
0,20
1,19
0,20
20,0
20,0
20,0
20,0
20,0
0,21
0,21
16,5
21,0
21,0
21,0
4,18
0,22
22,0
22,0
22,0
22,0
0,23
20,3
22,1
23,0
23,0
0,24
11,13
24,0
24,0
24,0
24,0
24,0
0,25
0,25
0,25
23,2
25,0
25,0
25,0
25,0
25,0
0,26
0,26
26,0
26,0
26,0
0,27
6,21
14,13
2,26
25,3
28,0
28,0
28,0
28,0
28,0
18,11
29,0
29,0
29,0
0,31
0,30
17,13
28,3
29,1
30,0
30,0
21,11
29,3
32,0
32,0
32,0
0,33
33,0
0,34
0,34
0,34
0,34
0,34
20,14
32,2
34,0
0,35
0,35
0,35
0,35
0,35
0,36
36,0
36,0
0,37
37,0
0,39
0,38
0,39
0,38
10,28
36,2
39,0
39,0
38,0
38,0
0,40
0,40
0,40
22,18
35,5
40,0
41,0
41,0
42,0
42,0
41,0
41,0
43,0
44,0
44,0
43,0
44,0
44,0
43,0
21,24
19,26
44,1
39,6
45,0
46,0
47,0
0,48
3,45
19,29
34,14
45,4
46,3
49,0
48,0
49,0
48,0
49,0
51,0
50,0
10,43
0,52
46,7
49,3
41,11
50,2
50,2
52,0
53,0
52,0
47,8
54,0
54,0
55,0
22,34
25,31
53,3
54,2
55,3
58,0
57,0
56,0
57,0
0,59
1,59
7,52
37,22
48,11
59,0
60,0
34,27
61,0
61,0
63,0
63,0
6,58
0,64
64,1
0,67
0,67
0,67
42,26
66,0
0,71
71,0
69,0
69,0
69,0
70,0
11,63
74,0
74,0
75,0
77,0
75,0
77,0
77,0
76,0
76,0
80,0
79,0
78,0
80,3
84,0
81,0
84,0
0,86
57,29
31,56
80,5
71,15
85,0
85,0
0,89
52,37
89,0
91,0
90,0
94,0
0,97
1,98
98,1
98,0
99,0
4,100
2,99
101,0
48,58
108,0
108,0
107,0
106,0
105,0
0,119
0,114
0,117
9,106
0,116
52,62
106,12
112,5
87,28
118,0
116,0
114,0
118,0
123,0
123,0
124,0
0,128
50,79
127,0
127,0
129,0
6,125
0,134
131,0
85,58
137,0
0,145
0,146
147,0
153,0
155,0
153,0
158,0
40,126
139,30
170,0
165,0
0,176
93,85
58,115
125,50
175,0
174,0
178,0
180,0
0,188
187,3
180,7
188,0
182,0
190,0
186,0
5,189
193,1
17,186
16,198
212,0
217,0
214,0
2,230
226,3
0,243
242,3
240,0
240,0
241,0
245,0
242,0
0,253
63,187
246,5
253,0
253,0
0,269
0,268
5,272
58,219
286,0
284,0
0,303
291,5
293,1
296,0
319,18
294,45
330,0
338,10
367,0
0,370
29,354
0,379
400,0
0,435
427,0
450,0
0,481
43,412
0,459
459,10
459,1
481,0
464,0
481,0
454,0
9,495
0,547
529,0
605,0
6,619
622,64
740,0
4,819
832,27
0,983
885,70
920,0
124,925
1014,0
1127,110
0,1338
931,468
3,1978
1881,45
2045,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,1
1,1
1,1
1,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
2,1
1,2
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
0,4
0,4
0,4
0,4
0,4
0,4
0,4
1,3
1,3
3,1
3,1
3,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
0,5
0,5
0,5
0,5
0,5
0,5
0,5
2,3
1,4
3,2
4,1
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
0,6
0,6
0,6
1,5
0,6
1,5
0,6
0,6
0,6
0,6
4,2
4,2
3,3
5,1
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
0,7
0,7
1,6
0,7
1,6
0,7
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
1,7
0,8
1,7
7,1
7,1
6,2
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
0,9
0,9
0,9
0,9
0,9
0,9
1,8
2,7
6,3
3,6
7,2
9,0
9,0
9,0
9,0
0,10
0,10
0,10
9,1
9,1
8,2
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
10,0
0,11
1,10
0,11
0,11
1,10
4,7
8,3
10,1
9,2
11,0
11,0
11,0
11,0
11,0
11,0
0,12
12,0
12,0
12,0
12,0
12,0
12,0
12,0
12,0
9,4
8,5
7,6
13,0
13,0
13,0
0,14
2,12
5,9
13,1
13,1
14,0
14,0
14,0
14,0
0,15
3,12
9,6
14,1
12,3
14,1
15,0
15,0
15,0
0,16
0,16
0,16
1,15
0,16
0,16
11,5
7,9
15,1
16,0
16,0
16,0
2,15
0,17
0,17
17,0
17,0
17,0
17,0
17,0
17,0
0,18
0,18
17,1
18,0
18,0
18,0
18,0
18,0
18,0
18,0
18,0
3,16
10,9
9,10
11,8
6,13
19,0
19,0
19,0
19,0
3,17
7,13
19,1
20,0
21,0
21,0
21,0
21,0
3,19
0,22
15,7
11,11
22,0
22,0
22,0
22,0
22,0
22,0
22,0
21,2
23,0
23,0
23,0
23,0
3,21
24,0
24,0
24,0
24,0
0,25
25,0
0,26
0,26
15,11
26,0
26,0
26,0
0,27
0,27
14,13
10,17
24,3
27,0
0,28
12,16
28,0
28,0
0,29
29,0
29,0
29,0
2,28
31,0
30,0
31,0
30,0
31,0
30,0
11,21
31,1
32,0
32,0
32,0
9,24
27,6
33,0
33,0
33,0
33,0
32,2
33,1
34,0
34,0
5,30
0,36
9,27
33,2
36,0
35,0
36,0
35,0
36,0
35,0
36,0
35,2
37,0
37,0
2,36
36,2
29,9
39,0
38,0
38,0
40,0
0,41
0,42
27,14
12,29
23,19
13,28
42,0
0,43
37,6
43,0
44,0
44,0
15,30
44,1
0,47
0,47
47,0
46,0
47,0
0,49
34,15
45,3
48,1
49,0
48,0
49,0
49,0
10,40
50,0
51,0
50,0
3,50
8,44
31,21
49,3
38,14
7,48
53,1
55,0
54,0
0,58
26,32
57,1
55,3
50,6
57,0
56,0
56,0
57,0
0,59
60,0
59,0
59,0
59,0
4,57
36,27
62,0
61,0
61,0
63,0
61,0
11,54
0,66
0,66
0,66
67,0
68,0
66,0
66,0
0,69
23,46
59,11
70,0
71,0
71,0
68,6
73,0
73,0
3,74
47,28
40,37
45,32
77,0
77,0
75,0
76,0
79,1
70,9
65,15
60,19
80,0
79,0
0,81
0,81
0,81
82,1
79,5
70,13
78,3
81,0
83,0
61,26
85,0
87,0
85,0
0,91
6,82
54,34
64,26
49,41
83,6
81,8
82,8
91,0
88,0
89,0
0,94
86,8
68,25
94,0
0,97
0,96
2,94
10,88
97,0
97,0
97,0
97,0
97,0
104,0
103,0
6,103
93,12
101,4
108,0
106,0
108,0
112,0
112,0
110,0
75,43
119,0
118,0
118,0
118,0
119,0
0,124
120,0
121,0
0,126
4,125
128,0
0,133
0,133
126,9
135,0
136,0
132,0
136,0
28,112
137,1
142,0
138,0
147,3
145,0
150,0
65,88
152,0
36,123
153,7
0,165
0,166
116,55
167,0
167,0
166,0
0,173
0,176
0,181
177,0
14,170
45,145
154,28
190,0
189,0
0,200
191,8
198,0
192,0
0,201
29,172
61,143
177,32
193,16
0,217
155,62
214,1
119,103
231,0
39,204
237,1
237,0
237,0
239,0
256,4
251,0
0,261
179,85
234,33
253,10
268,0
275,0
0,288
290,0
281,0
292,0
0,305
2,295
1,300
13,286
317,7
326,0
225,107
336,1
337,0
132,225
369,0
0,370
356,35
392,0
378,0
377,0
431,0
27,435
459,0
414,86
507,0
32,494
334,197
504,54
445,127
0,612
434,189
651,4
629,5
629,0
624,0
704,0
0,751
208,553
780,0
750,0
204,665
790,8
850,6
861,0
867,0
980,0
174,868
14,1042
0,1050
900,256
1150,0
97,1266
1081,363
1118,922
2344,1
1957,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
2,2
1,3
3,1
3,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
0,5
0,5
0,5
0,5
3,2
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
0,6
1,5
0,6
0,6
0,6
0,6
1,5
4,2
4,2
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
0,7
0,7
0,7
1,6
1,6
6,1
6,1
7,0
7,0
7,0
7,0
7,0
7,0
7,0
0,8
0,8
0,8
4,4
3,5
6,2
7,1
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
0,9
0,9
1,8
0,9
6,3
9,0
9,0
9,0
9,0
9,0
9,0
9,0
0,10
0,10
0,10
0,10
6,4
9,1
10,0
10,0
10,0
0,11
0,11
1,10
9,2
11,0
11,0
11,0
11,0
11,0
11,0
11,0
0,12
1,11
1,11
0,12
5,7
11,1
12,0
12,0
12,0
12,0
12,0
0,13
0,13
0,13
3,10
7,6
9,4
11,2
13,0
13,0
13,0
13,0
13,0
13,0
0,14
0,14
3,11
14,0
14,0
14,0
14,0
14,0
0,15
0,15
1,14
0,15
2,13
1,14
0,15
3,12
15,0
15,0
15,0
15,0
0,16
0,16
0,16
6,10
13,3
14,2
16,0
16,0
16,0
16,0
0,17
17,0
17,0
17,0
0,18
0,18
0,18
9,9
4,14
17,1
17,1
18,0
18,0
18,0
14,5
17,2
19,0
19,0
19,0
19,0
19,0
19,0
0,20
0,20
0,20
11,9
5,15
20,0
20,0
20,0
20,0
20,0
20,0
2,19
0,21
3,18
5,16
13,8
21,0
21,0
21,0
21,0
21,0
21,0
21,0
1,21
20,2
22,0
0,23
10,13
23,0
23,0
23,0
23,0
3,21
0,24
22,2
24,0
24,0
24,0
24,0
24,0
24,0
3,22
0,25
0,25
25,0
25,0
25,0
25,0
25,0
25,0
14,12
20,6
20,6
26,0
26,0
26,0
27,0
27,0
24,4
26,2
28,0
28,0
18,11
29,0
29,0
29,0
29,0
0,31
0,31
0,31
17,14
28,3
30,0
0,32
2,30
32,0
32,0
32,0
0,33
0,33
21,12
31,2
33,0
33,0
33,0
33,0
0,34
14,20
26,8
34,0
34,0
0,36
23,13
19,17
36,0
35,0
36,0
36,0
36,0
6,31
18,19
37,0
37,0
5,33
0,39
11,28
31,7
28,10
39,0
39,0
39,0
25,15
40,0
0,42
17,25
26,16
37,7
41,3
32,11
44,0
44,0
43,0
43,0
43,0
43,2
45,0
45,0
45,0
0,47
46,0
46,0
47,0
0,49
47,1
39,10
48,0
48,0
51,0
50,0
51,0
51,0
50,0
51,0
50,0
51,0
0,53
36,16
52,0
52,0
5,49
21,34
54,0
1,56
49,8
56,0
58,0
58,0
0,60
1,59
39,20
58,1
60,0
59,0
59,0
0,62
0,61
0,63
60,1
63,0
62,0
63,0
61,0
61,0
34,30
61,4
65,0
65,0
0,66
0,68
47,19
59,7
57,9
67,0
67,0
0,71
16,53
56,13
69,0
70,0
0,74
0,72
12,61
0,72
70,3
73,0
73,0
74,0
74,0
74,0
1,74
68,9
77,0
75,0
77,0
29,50
77,1
79,0
79,0
43,38
83,1
80,2
65,19
81,0
81,0
81,0
84,0
81,0
84,0
84,0
0,85
81,4
86,0
86,0
70,20
87,1
74,14
91,0
91,0
5,87
0,92
95,0
90,6
99,0
96,0
97,0
0,100
104,0
1,105
0,109
0,105
64,45
53,55
81,25
108,0
0,110
110,0
113,0
84,35
114,2
110,6
117,0
114,0
16,104
0,122
0,126
0,128
51,78
125,0
126,0
128,0
0,135
135,0
0,141
0,137
48,92
34,109
128,14
140,0
137,0
142,0
145,0
149,0
28,123
156,1
0,161
0,164
85,77
159,5
121,43
149,15
164,0
161,0
159,0
167,0
168,0
168,0
165,0
166,0
37,140
173,4
159,15
179,0
174,0
177,0
0,184
0,184
75,110
169,16
168,16
188,0
186,0
0,196
106,89
29,178
0,211
207,0
206,0
0,216
219,0
218,0
221,5
216,13
228,0
230,0
4,242
210,29
234,0
239,0
149,99
112,138
192,64
253,0
255,0
259,0
211,57
247,21
270,0
267,0
250,35
0,300
0,299
279,18
304,0
296,0
0,310
0,315
312,0
0,328
197,146
94,242
338,0
211,156
0,375
385,0
386,0
394,0
306,92
413,0
443,0
436,0
426,0
437,0
339,139
258,211
258,223
459,8
463,1
510,0
0,528
558,0
0,578
580,4
564,0
582,0
0,638
650,0
712,13
690,0
756,0
0,839
75,808
641,325
859,121
914,0
1114,16
1121,0
0,1144
387,781
305,843
0,1637
1035,781
2127,0
1961,0
3109,0
2562,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
1,1
1,1
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
0,3
0,3
0,3
0,3
0,3
0,3
2,1
2,1
1,2
1,2
1,2
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
0,4
0,4
0,4
1,3
1,3
2,2
2,2
1,3
3,1
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
0,5
0,5
0,5
0,5
0,5
0,5
0,5
0,5
3,2
4,1
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
0,6
0,6
0,6
0,6
3,3
4,2
5,1
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
0,7
0,7
0,7
0,7
0,7
0,7
1,6
0,7
4,3
4,3
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
7,0
0,8
0,8
0,8
0,8
0,8
0,8
0,8
4,4
3,5
5,3
7,1
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
8,0
0,9
0,9
0,9
0,9
0,9
0,9
0,9
1,8
3,6
4,5
3,6
2,7
7,2
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
9,0
0,10
0,10
0,10
0,10
7,3
10,0
10,0
10,0
10,0
10,0
10,0
2,9
1,10
0,11
0,11
0,11
0,11
7,4
3,8
7,4
9,2
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
11,0
0,12
1,11
12,0
12,0
12,0
12,0
2,11
0,13
0,13
5,8
13,0
13,0
0,14
0,14
1,13
0,14
7,7
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
14,0
0,15
0,15
0,15
7,8
12,3
14,1
15,0
15,0
15,0
0,16
1,15
4,12
16,0
0,17
10,7
17,0
17,0
17,0
17,0
17,0
17,0
17,0
0,18
0,18
12,6
17,1
18,0
18,0
18,0
18,0
18,0
18,0
18,0
14,5
19,0
19,0
19,0
19,0
19,0
6,14
16,4
16,4
19,1
20,0
20,0
20,0
20,0
20,0
18,3
21,0
21,0
0,22
0,22
22,0
22,0
22,0
22,0
0,23
12,11
23,0
23,0
23,0
23,0
23,0
23,0
3,21
15,9
14,10
14,10
24,0
1,24
0,25
25,0
25,0
25,0
25,0
25,0
25,0
0,26
0,26
0,26
26,0
26,0
0,27
27,0
27,0
27,0
27,0
0,28
0,28
7,21
22,6
28,0
28,0
28,0
28,0
2,27
0,29
2,27
0,29
17,12
26,3
29,0
1,29
0,31
0,30
31,0
30,0
30,0
30,0
30,0
30,0
31,0
0,33
24,9
27,6
33,0
33,0
33,0
14,20
34,0
34,0
3,33
0,35
16,20
12,24
35,1
36,0
36,0
35,0
35,0
35,0
36,0
36,0
0,37
20,17
37,0
37,0
37,0
37,0
37,0
0,38
0,38
0,39
37,2
39,0
38,0
39,0
39,0
0,40
15,25
40,0
40,0
40,0
40,2
41,0
41,0
41,0
42,0
0,43
0,43
44,0
44,0
43,0
44,0
0,45
43,2
45,0
45,0
45,0
45,0
0,47
7,39
0,46
0,46
45,1
46,0
47,0
47,0
1,47
0,48
24,24
22,27
11,38
47,1
48,0
48,0
48,0
48,0
0,50
0,53
0,53
24,29
53,0
12,42
52,2
55,0
55,0
0,57
0,56
0,57
32,24
49,9
51,6
56,0
58,0
0,60
0,59
60,0
60,0
59,0
59,0
0,61
0,63
53,9
62,0
61,0
0,64
50,15
1,66
26,42
38,29
58,9
