friend_count,friendships_initiated
16,16
16,3
16,16
16,8
16,6
16,7
17,11
16,10
17,12
17,10
16,13
17,7
17,14
17,14
16,15
17,12
16,12
17,14
16,8
17,13
16,8
16,13
16,10
16,7
16,10
17,9
16,5
17,6
16,6
16,4
16,1
16,7
16,10
16,8
16,15
17,13
17,10
16,8
16,12
16,8
16,3
17,5
17,3
16,16
17,8
17,0
16,16
16,5
16,12
17,9
16,14
17,13
16,6
16,12
17,7
16,10
17,15
16,11
16,11
17,2
16,5
17,8
16,16
16,13
16,12
16,9
16,6
17,17
17,9
16,13
17,8
16,7
17,13
17,10
17,13
17,13
17,12
16,15
17,14
16,11
17,12
16,9
16,10
16,8
16,16
17,7
16,8
16,8
16,10
17,14
16,4
17,12
16,12
17,12
17,10
16,8
17,7
16,16
16,15
16,7
16,5
16,12
16,5
16,9
16,8
17,11
16,9
17,8
16,11
16,11
17,11
16,9
16,8
16,14
16,3
16,4
16,11
17,9
16,6
16,15
16,6
16,14
17,8
17,14
17,11
16,11
17,12
16,9
16,14
16,8
17,9
17,3
16,16
17,5
17,5
16,1
16,11
16,4
16,7
17,13
17,10
16,11
16,6
17,13
17,6
17,7
16,7
17,6
17,3
16,5
16,15
17,17
17,11
16,11
17,12
16,2
16,6
17,5
17,15
16,13
17,14
16,13
17,8
17,11
17,9
17,7
16,10
17,8
17,8
16,10
16,7
17,10
16,6
16,7
16,3
16,6
17,12
17,13
17,7
17,15
16,13
16,14
17,9
16,10
17,12
16,14
16,11
17,11
17,12
17,15
17,9
16,12
16,14
16,13
17,13
17,10
16,13
16,13
16,7
16,7
17,17
17,8
16,8
16,11
17,7
16,13
16,11
17,3
17,2
17,14
16,8
16,14
16,10
16,10
16,6
17,12
16,13
17,9
16,11
16,7
16,6
16,10
17,13
17,16
16,8
16,11
17,9
17,17
16,13
16,14
16,11
16,13
17,10
16,16
16,10
16,9
17,16
17,10
16,13
17,8
17,5
17,17
16,9
17,11
16,15
17,11
17,16
16,6
17,17
17,17
17,13
17,11
16,9
17,15
17,16
16,12
17,6
17,4
16,12
17,7
17,10
16,14
17,8
17,10
17,10
17,17
16,8
17,15
16,13
16,12
16,8
17,15
17,10
17,11
16,14
17,15
16,10
16,9
16,13
16,9
16,8
16,7
17,12
16,12
17,4
16,5
16,16
16,16
17,16
17,12
16,5
16,14
17,8
16,7
17,4
16,4
17,4
16,13
16,10
17,10
16,13
17,10
17,16
16,6
16,14
16,3
16,7
17,1
16,8
16,14
16,4
16,6
16,9
17,8
17,8
16,14
16,15
16,14
16,10
16,3
16,6
17,15
17,4
17,9
17,11
16,11
17,11
16,5
17,4
16,10
16,12
16,14
17,14
16,1
16,11
16,9
17,15
17,13
17,1
16,16
16,9
17,16
16,11
16,11
16,4
17,15
17,12
16,7
17,12
16,13
16,7
16,13
17,13
16,10
17,3
16,8
17,10
17,9
17,10
16,6
16,12
16,10
16,11
16,6
16,3
16,9
16,5
17,9
17,7
17,13
16,12
16,14
17,15
16,6
17,4
16,10
16,13
17,8
16,4
16,14
16,13
16,8
16,10
17,7
16,11
16,7
17,12
16,3
16,12
16,13
17,6
17,16
17,11
17,13
17,15
17,6
16,14
16,7
16,7
16,10
17,5
16,8
17,16
16,15
16,11
17,9
17,16
17,3
17,16
17,6
17,17
17,13
17,6
17,12
17,17
17,16
16,14
17,13
16,15
16,9
16,15
16,10
16,11
17,15
17,15
17,17
17,9
16,11
16,7
17,6
17,8
16,11
17,16
16,13
17,3
17,12
16,5
16,7
16,9
16,14
16,11
17,8
17,5
16,9
16,10
16,11
16,14
17,13
16,3
17,6
16,15
16,13
17,13
17,14
17,6
16,15
17,12
17,6
16,11
17,12
17,16
17,10
16,12
17,5
16,14
17,16
17,13
17,11
17,5
17,12
17,9
17,13
16,10
17,5
17,6
17,7
17,5
16,12
17,7
17,12
16,8
16,8
16,13
16,12
16,14
16,5
17,9
17,15
17,12
16,10
17,16
16,16
16,14
17,8
17,15
16,9
16,6
17,12
16,9
17,5
16,11
17,12
17,10
17,14
16,5
16,14
17,9
16,10
16,12
17,4
17,15
17,14
16,11
16,11
16,8
16,10
17,10
16,13
17,8
16,10
17,16
17,13
16,12
16,3
17,10
16,14
17,9
17,10
17,14
16,9
17,11
16,12
17,6
16,8
17,7
16,8
16,13
16,14
16,10
17,13
17,8
17,16
16,16
17,11
16,15
17,11
17,6
16,7
16,11
17,8
17,8
16,2
17,13
17,11
16,11
17,12
17,17
16,14
17,13
16,9
16,6
17,10
17,12
17,11
17,8
16,9
16,9
16,12
17,9
16,4
17,9
16,15
17,9
16,2
16,11
17,6
17,9
16,12
17,12
17,14
16,9
16,10
16,10
17,11
16,11
16,5
17,11
16,7
17,9
17,9
17,4
17,13
16,14
17,8
16,14
17,13
16,11
16,6
17,10
17,6
17,6
16,13
17,12
16,10
17,7
16,15
16,11
16,13
16,10
16,12
16,7
17,16
17,11
16,15
17,13
16,13
17,11
16,12
16,6
17,13
16,15
17,12
17,11
16,10
17,6
17,8
16,8
16,12
16,11
17,8
16,11
16,3
17,7
16,11
16,7
16,13
16,12
16,12
17,15
16,4
17,12
16,7
16,10
17,15
17,11
16,14
16,7
16,9
17,17
16,9
16,14
16,9
17,12
16,14
17,10
17,11
17,13
17,11
16,13
17,17
17,13
16,10
17,9
16,13
16,15
17,13
16,13
17,8
17,2
16,9
16,10
16,10
17,12
16,16
17,11
16,5
16,7
16,15
16,10
17,14
17,4
17,13
17,10
16,16
16,9
17,15
16,5
16,9
17,5
16,13
17,6
17,15
16,11
16,15
17,11
17,11
16,12
16,6
17,10
17,11
17,10
17,5
16,11
16,10
17,8
17,8
17,16
16,6
17,10
16,15
16,15
16,13
16,16
17,5
16,8
17,15
16,12
16,11
16,11
16,2
17,8
17,7
17,11
17,13
16,7
17,7
16,10
16,10
16,11
16,5
16,12
17,7
16,8
17,11
16,13
16,13
17,10
16,14
16,12
16,7
17,11
17,11
17,11
17,17
17,14
17,13
16,6
16,8
16,12
16,5
17,9
17,17
17,13
16,9
16,11
16,14
16,14
16,14
17,11
17,12
16,12
16,8
16,12
16,12
16,13
16,16
16,14
16,7
16,11
17,10
17,14
17,9
16,13
16,9
16,4
17,12
16,14
16,13
17,7
16,12
16,13
16,11
16,7
16,8
16,11
17,8
16,9
16,14
17,14
17,11
16,10
17,13
16,12
16,8
17,6
17,13
16,4
16,9
17,11
17,5
17,14
17,10
17,7
16,12
16,13
16,15
16,8
16,10
16,6
17,8
17,14
17,15
17,12
16,9
17,11
17,15
16,11
17,13
17,16
16,11
17,10
17,14
17,10
17,9
16,6
16,12
16,7
17,17
16,8
17,10
17,13
17,14
16,14
16,12
16,7
16,16
16,12
16,16
17,12
17,15
17,10
17,6
17,9
17,12
16,14
16,8
16,6
16,8
16,14
17,10
16,0
16,11
16,3
17,16
17,8
16,9
17,12
17,12
17,2
17,6
16,7
17,4
16,9
16,12
17,11
16,7
17,13
16,15
16,8
17,11
16,9
17,11
16,10
17,11
17,5
17,8
16,13
17,9
17,10
16,15
17,5
16,7
17,10
17,13
16,11
17,11
16,14
17,9
17,14
16,5
16,12
17,13
17,14
16,13
17,13
17,4
16,10
16,11
17,13
16,13
17,13
17,16
17,13
16,16
16,12
16,5
17,14
16,10
17,11
16,12
16,9
16,15
17,10
16,13
17,13
17,16
16,13
17,16
17,10
17,16
16,15
16,13
16,9
16,9
16,12
17,9
17,10
16,14
17,6
16,13
17,6
17,10
17,17
16,7
16,11
17,9
17,15
16,13
17,13
16,14
16,10
17,10
17,5
16,11
17,14
17,15
17,15
17,11
17,9
17,12
17,12
17,12
17,8
16,10
16,7
17,12
17,13
17,12
17,9
17,15
16,5
16,15
17,9
16,12
17,12
17,9
17,14
16,12
17,9
16,12
17,14
17,8
17,11
16,14
17,13
17,9
17,17
16,15
17,13
17,7
16,15
16,13
17,13
16,8
17,10
16,16
16,10
16,10
16,6
16,15
16,8
16,14
17,14
16,14
17,11
17,3
17,12
16,16
16,10
16,15
17,16
16,12
17,10
16,11
17,12
17,13
16,7
17,15
16,15
18,18
18,17
18,17
18,8
18,16
18,11
18,9
18,13
18,13
18,8
18,17
18,18
18,15
18,18
18,17
18,12
18,6
18,18
18,9
18,14
18,15
18,15
18,11
18,9
18,16
18,14
18,14
18,12
18,11
18,11
18,11
18,16
18,16
18,18
18,5
18,13
18,17
18,16
18,6
18,16
18,15
18,18
18,14
18,17
18,14
18,10
18,4
18,8
18,9
18,7
18,11
18,8
18,9
18,10
18,15
18,16
18,17
18,13
18,12
18,10
18,15
18,16
18,16
18,14
18,10
18,1
18,1
18,9
18,7
18,16
18,11
18,16
18,9
18,13
18,16
18,3
18,12
18,8
18,12
18,10
18,9
18,18
18,5
18,11
18,8
18,13
18,10
18,7
18,11
18,10
18,14
18,18
18,12
18,16
18,11
18,10
18,13
18,5
18,10
18,8
18,12
18,6
18,10
18,16
18,18
18,9
18,16
18,4
18,14
18,15
18,3
18,16
18,14
18,12
18,16
18,7
18,13
18,17
18,11
18,8
18,13
18,8
18,7
18,16
18,14
18,7
18,16
18,17
18,15
18,10
18,8
18,8
18,13
18,15
18,12
18,18
18,3
18,11
18,18
18,13
18,14
18,14
18,9
18,14
18,0
18,5
18,6
18,17
18,17
18,16
18,7
18,14
18,2
18,7
18,8
18,14
18,13
18,4
18,8
18,6
18,12
18,9
18,9
18,14
18,13
18,11
18,12
18,13
18,9
18,14
18,18
18,13
18,10
18,14
18,5
18,16
18,15
18,9
18,17
18,12
18,7
18,14
18,8
18,6
18,17
18,11
18,14
18,13
18,17
18,14
18,3
18,11
18,9
18,16
18,8
18,17
18,11
18,10
18,11
18,8
18,16
18,9
18,3
18,14
18,5
18,5
18,18
18,14
18,14
18,5
18,13
18,11
18,16
18,1
18,12
18,6
18,12
18,6
18,15
18,7
18,2
18,11
18,9
18,17
18,14
18,16
18,13
18,7
18,14
18,12
18,10
18,14
18,18
18,12
18,12
18,11
18,4
18,7
18,12
18,12
18,12
18,11
18,12
18,11
18,11
18,11
18,12
18,15
18,13
18,15
18,9
18,6
18,12
18,9
18,7
18,16
18,7
18,11
18,16
18,8
18,15
18,11
18,18
18,15
18,9
18,12
18,16
18,7
18,17
18,17
18,8
18,13
18,3
18,11
18,6
18,11
18,8
18,3
18,10
18,10
18,12
18,9
18,11
18,9
18,13
18,2
18,4
18,6
18,13
18,13
18,14
18,14
18,14
18,16
18,17
18,13
18,14
18,2
18,16
18,15
18,11
18,17
18,10
18,16
18,10
18,5
18,10
18,17
18,10
18,4
18,7
18,16
18,14
18,9
18,6
18,12
18,14
18,16
18,4
18,17
18,3
18,14
18,14
18,8
18,8
18,11
18,12
18,18
18,12
18,15
18,10
18,9
18,8
18,6
18,9
18,8
18,17
18,14
18,13
18,10
18,13
18,16
18,13
18,12
18,5
18,11
18,15
18,14
18,7
18,17
18,15
18,9
18,9
18,12
18,13
18,6
18,12
18,12
18,13
18,8
18,16
18,14
18,13
18,13
18,12
18,13
18,6
18,11
18,14
18,9
18,16
18,5
18,8
18,10
18,12
18,14
18,15
18,14
18,10
18,12
18,9
18,7
18,17
18,10
18,10
18,11
18,9
18,9
18,10
18,5
18,15
18,13
18,13
18,8
18,15
18,13
18,18
18,15
18,14
18,12
18,10
18,6
18,9
18,13
18,15
18,11
18,13
18,9
18,16
18,11
18,15
18,10
18,12
18,7
18,12
18,17
18,10
18,4
18,15
18,11
18,12
18,10
18,12
18,0
18,13
18,10
18,15
18,14
18,15
18,8
18,13
18,17
18,6
18,11
18,9
18,8
18,4
18,15
18,14
18,2
18,11
18,16
18,7
18,17
18,12
18,17
18,9
18,12
18,16
18,7
18,7
18,10
18,12
18,16
18,7
18,16
18,8
18,6
18,18
18,18
18,12
18,11
18,8
18,12
18,7
18,6
18,16
18,13
18,13
18,12
18,12
18,7
18,9
18,9
18,9
18,15
18,6
18,8
18,14
18,16
18,9
18,8
18,14
18,9
18,14
18,12
18,13
18,11
18,13
18,8
18,10
18,4
18,11
18,10
18,16
18,6
18,16
18,11
18,16
18,6
18,9
18,12
18,11
18,12
18,16
18,16
18,11
18,17
18,13
18,11
18,11
18,14
18,12
18,14
18,7
18,16
18,17
18,10
18,5
18,14
18,5
18,16
18,12
18,13
18,8
18,8
18,13
18,3
18,9
18,16
18,4
18,15
18,17
18,8
18,15
18,12
18,17
18,1
18,11
18,13
18,11
18,12
18,6
18,16
18,10
18,12
18,17
18,16
18,16
18,16
18,8
18,6
18,13
18,16
18,10
18,11
18,15
18,6
18,17
18,16
18,11
18,9
18,9
18,16
18,13
18,10
18,10
18,16
18,11
18,13
18,6
18,7
18,18
18,17
18,4
18,9
18,12
18,10
18,16
18,17
18,10
18,7
18,9
18,15
18,13
18,17
18,16
18,9
18,16
18,8
18,7
18,13
18,5
18,8
18,12
18,12
18,12
18,4
18,13
18,13
18,12
18,11
18,15
18,18
18,16
18,6
18,9
18,18
18,18
18,8
18,5
18,14
18,7
18,8
18,12
18,11
18,8
18,16
18,17
18,16
18,13
18,12
18,11
18,15
18,13
18,8
18,13
18,16
18,16
18,11
18,16
18,8
18,15
18,4
18,13
18,16
18,9
18,14
18,16
18,11
18,14
18,15
18,4
18,15
18,18
18,15
18,5
18,13
18,16
18,14
18,11
18,5
18,7
18,3
18,7
18,14
18,7
18,17
18,16
18,13
18,12
18,10
18,8
18,17
18,16
18,10
18,12
18,10
18,9
18,7
18,15
18,12
18,8
18,11
18,14
18,14
18,12
18,17
18,17
18,13
18,16
18,9
18,8
18,6
18,14
18,12
18,16
18,5
18,17
18,9
18,14
18,8
18,11
18,8
18,14
18,16
18,12
18,6
18,5
18,16
18,7
18,13
18,13
18,12
18,13
18,15
18,17
18,16
18,17
18,16
18,16
18,13
18,7
18,11
20,3
19,13
19,3
20,11
19,18
20,10
19,15
19,12
20,6
19,16
19,17
20,19
20,14
19,19
19,10
19,7
20,3
19,15
19,12
20,3
19,1
19,18
20,20
19,10
20,2
20,15
19,10
20,8
19,18
20,17
19,14
19,18
20,12
19,19
20,18
20,7
20,20
19,7
19,19
20,6
19,13
19,9
19,13
19,8
20,18
19,15
19,17
20,20
20,4
20,0
20,7
19,16
20,17
19,14
20,6
19,13
19,19
19,4
20,9
19,19
19,3
19,19
20,1
20,10
20,15
19,11
20,18
20,5
19,19
19,14
20,16
20,19
20,8
20,20
19,9
20,10
19,16
19,13
20,16
20,10
19,10
19,18
20,20
20,14
20,14
19,17
20,13
20,19
20,18
20,20
20,14
19,19
19,14
20,13
19,13
20,20
20,13
20,8
19,19
20,8
19,10
19,14
19,18
20,17
20,7
19,13
20,13
20,2
20,3
20,8
19,19
20,14
19,9
19,7
20,19
19,17
20,2
20,8
19,19
19,13
19,17
19,18
19,16
20,7
19,6
19,11
19,6
20,9
20,18
20,15
19,14
20,16
19,18
20,5
19,8
20,19
19,6
19,15
19,9
19,14
19,13
19,18
19,15
20,16
20,20
19,7
19,3
19,10
19,18
19,19
20,7
19,17
19,13
19,11
19,18
20,15
20,2
20,12
20,20
19,19
19,16
19,13
19,17
19,12
20,12
19,13
20,4
20,13
19,15
20,8
20,19
20,10
19,16
20,4
19,0
20,9
20,18
19,9
20,11
19,18
19,14
20,12
20,16
20,11
19,12
19,6
19,18
19,12
20,6
20,14
20,20
20,17
20,2
19,12
19,10
19,16
19,12
19,16
19,8
19,11
19,6
20,15
20,15
19,0
19,14
19,8
19,3
19,12
20,19
20,10
19,16
19,15
19,10
19,8
20,8
20,7
19,14
19,9
19,11
19,6
19,16
20,3
19,12
19,18
19,8
19,12
20,10
19,13
19,16
19,19
20,19
19,16
19,6
20,15
19,15
20,9
20,17
20,15
19,17
19,15
20,14
19,10
19,14
20,9
20,9
20,19
20,13
19,6
20,20
20,18
19,18
20,10
19,14
20,19
20,12
20,14
19,13
20,15
19,8
19,16
19,12
19,10
19,13
20,2
19,5
20,5
20,17
20,15
20,16
20,3
20,13
19,11
19,16
20,17
19,14
20,14
19,8
19,7
20,12
20,12
20,17
20,13
19,9
19,18
19,19
20,13
19,7
20,9
20,15
20,6
19,15
20,18
20,16
20,18
19,13
19,10
19,11
19,12
20,15
19,16
19,11
20,15
20,18
20,13
20,6
20,12
20,9
19,18
19,19
20,7
19,15
20,16
20,7
20,17
20,14
19,3
20,4
20,16
20,8
19,7
19,1
19,7
20,5
19,16
19,18
19,6
20,12
20,18
20,17
19,2
20,17
19,13
19,6
20,17
19,8
19,9
19,4
19,12
20,17
20,9
19,17
19,10
20,9
19,11
20,9
20,14
20,10
20,5
20,5
19,9
20,15
19,9
20,16
19,13
20,2
19,3
19,6
20,14
20,12
19,10
19,10
20,18
19,16
19,9
20,14
19,3
19,14
19,10
20,15
20,14
19,10
19,8
19,6
19,8
20,4
20,8
19,7
20,9
20,6
20,8
19,8
20,5
19,10
20,11
20,11
19,14
19,10
19,3
20,16
20,17
20,16
20,12
20,13
20,11
20,9
20,11
19,12
20,14
20,4
20,13
20,15
20,10
20,18
19,16
19,2
19,12
20,17
20,12
19,9
19,8
20,9
20,6
20,6
20,12
19,7
20,1
19,7
20,13
19,13
19,13
19,14
19,14
20,1
20,11
20,14
20,17
19,5
20,10
19,10
19,13
19,5
19,11
19,11
20,15
19,17
20,19
19,10
19,6
20,10
19,12
20,13
19,17
19,10
19,12
19,6
20,19
20,19
19,15
19,13
19,18
20,20
20,1
20,14
19,16
19,19
19,5
20,11
20,6
20,14
19,17
20,17
19,16
20,11
20,11
20,13
19,15
20,12
20,14
20,16
20,13
19,9
19,18
20,17
19,10
20,15
19,14
20,4
19,13
19,15
19,10
20,6
19,14
20,12
19,4
20,11
19,17
20,17
19,13
20,10
19,12
20,6
19,2
19,16
20,17
19,12
20,18
20,11
20,12
19,16
20,14
19,14
19,7
20,20
20,12
19,15
20,18
20,11
19,18
20,3
20,0
20,15
20,18
19,13
19,5
20,15
19,11
20,12
20,19
20,14
20,12
19,15
20,5
20,17
19,17
19,10
20,15
19,13
19,13
20,14
19,19
19,13
19,19
19,19
20,2
20,19
19,10
20,15
20,13
20,12
19,7
19,16
19,12
19,14
19,5
20,10
19,11
19,10
19,19
20,10
19,15
20,18
19,12
19,15
20,19
20,12
19,12
19,8
19,7
20,15
20,16
20,5
20,9
20,11
19,3
19,12
19,5
19,17
19,12
19,12
19,10
20,15
20,14
19,18
19,18
20,15
20,17
20,8
19,13
20,16
20,10
19,12
20,17
19,19
20,8
19,8
20,19
20,11
20,9
19,18
20,19
19,10
20,2
20,15
19,13
19,12
19,3
19,14
20,6
19,5
19,9
19,13
19,16
19,15
19,12
20,9
20,12
19,12
20,17
20,16
20,20
20,10
19,15
19,8
19,7
20,4
20,17
19,9
20,15
20,15
20,19
19,8
19,9
20,17
19,12
20,14
20,12
20,8
20,18
20,16
20,19
19,15
20,8
20,13
20,14
19,3
19,17
20,17
20,9
19,3
19,5
19,14
19,13
20,16
19,19
20,5
20,6
20,9
19,14
19,15
19,16
19,13
19,7
20,10
20,10
19,9
19,18
20,13
19,17
19,13
20,13
20,20
20,9
19,9
19,11
20,20
19,14
19,8
20,9
20,13
19,11
20,15
20,12
19,3
19,14
19,12
19,14
20,13
20,12
20,9
19,2
20,16
20,16
19,12
19,11
20,4
20,12
19,15
19,12
20,12
19,18
20,16
20,20
19,15
19,12
20,16
20,18
20,8
19,15
19,15
19,14
20,7
20,17
19,9
19,15
20,5
19,8
19,15
20,13
19,10
20,16
19,16
20,16
20,19
19,10
20,16
20,10
20,14
20,15
20,17
19,16
20,17
19,13
19,4
19,3
19,16
19,13
19,11
20,9
20,16
19,17
19,16
20,8
20,17
20,18
19,16
19,8
19,7
19,9
20,6
19,10
20,15
20,19
20,8
20,12
19,17
19,18
20,17
19,15
20,9
19,12
19,9
19,6
19,17
19,5
19,12
19,11
20,11
20,18
20,18
19,16
19,8
20,11
19,9
20,12
19,10
20,10
19,9
19,14
20,19
20,7
19,15
19,19
20,19
19,13
19,9
20,16
20,15
19,15
20,13
20,14
19,13
20,1
19,17
20,2
20,16
19,5
20,11
20,13
19,10
20,16
20,19
19,15
19,10
19,7
19,12
19,14
20,9
19,15
20,10
19,12
20,16
20,10
20,14
20,13
20,10
20,8
20,2
20,13
20,12
20,8
19,15
20,13
19,8
19,3
20,14
19,17
19,13
20,9
19,10
20,15
20,12
20,8
20,9
19,16
20,19
19,8
19,12
19,9
20,5
19,13
19,13
19,9
20,15
20,17
19,2
19,18
19,16
19,5
20,12
20,10
20,16
20,15
20,13
19,16
20,4
20,18
19,12
19,16
20,12
19,12
19,14
20,14
19,7
20,14
19,15
20,16
19,13
19,5
20,9
19,7
19,19
20,6
19,17
19,13
19,15
19,13
19,17
20,17
19,14
19,19
19,9
19,16
19,8
20,11
19,11
20,8
19,10
19,14
19,18
19,14
19,14
20,12
20,9
20,4
19,6
19,10
19,17
20,18
19,10
19,18
20,13
19,2
20,16
19,18
20,7
20,14
20,17
20,15
19,14
19,11
20,10
19,19
20,5
19,1
20,15
19,15
20,13
20,20
20,12
19,15
19,19
19,11
20,15
19,7
20,13
20,13
20,17
19,16
20,6
20,10
20,8
20,10
19,10
20,14
19,10
19,14
19,8
20,8
20,18
20,9
19,3
20,16
20,16
19,17
20,14
20,14
20,13
19,15
19,12
19,14
20,7
19,16
20,7
20,14
19,12
20,18
19,16
20,19
19,12
19,15
19,14
20,14
20,17
19,11
19,9
20,12
19,9
20,15
20,12
19,10
20,16
20,11
20,13
19,13
20,9
20,15
19,13
20,7
20,8
19,9
19,18
19,5
20,20
20,15
20,8
20,12
19,12
19,13
20,15
19,13
20,12
20,15
20,16
19,6
20,12
19,16
20,10
20,6
20,18
19,14
19,8
20,18
19,18
20,9
19,17
20,19
19,17
20,16
20,12
19,17
19,14
19,15
19,19
20,15
19,16
20,11
19,13
20,7
19,12
19,10
20,9
19,13
19,7
20,13
20,15
20,18
20,10
19,9
20,6
19,14
19,16
20,7
20,7
20,8
20,12
19,14
20,5
19,6
19,12
19,17
19,11
19,15
19,18
20,16
20,20
20,10
20,15
20,10
19,3
19,13
19,7
19,18
20,19
20,19
19,18
20,13
19,10
20,12
19,12
19,11
19,7
19,15
19,18
20,15
19,15
20,14
19,9
19,12
19,6
20,15
19,17
19,9
20,12
20,12
19,14
19,14
19,15
20,8
19,15
20,10
20,6
20,9
20,8
19,12
19,18
19,7
20,17
20,17
20,18
19,17
19,12
19,13
20,4
19,11
19,9
19,19
20,20
19,12
19,8
20,15
19,14
20,11
19,14
20,15
20,10
20,11
20,16
19,10
20,4
20,18
19,11
19,14
19,9
20,14
20,17
19,15
20,5
19,15
19,14
20,7
20,17
20,9
20,12
19,18
19,15
20,15
19,13
20,11
19,17
19,4
19,13
19,7
19,8
19,18
19,9
19,8
19,9
19,11
19,9
20,19
20,9
19,14
20,11
19,15
19,14
20,16
20,18
20,8
20,16
20,14
19,12
19,18
19,15
20,6
19,12
19,10
20,17
19,2
20,13
20,11
19,9
19,11
19,17
19,12
19,10
19,12
20,14
19,6
19,14
20,14
20,11
20,8
19,17
19,12
20,8
20,10
19,12
20,18
19,11
20,9
20,18
19,9
20,12
19,18
19,15
19,18
20,11
20,13
20,8
19,9
19,15
19,17
20,17
19,13
19,17
20,11
19,5
20,18
20,15
20,16
20,15
19,7
19,13
20,13
19,16
20,15
19,9
19,18
20,18
19,13
19,10
19,12
20,15
20,8
19,14
20,20
20,15
20,16
19,9
19,9
19,11
19,11
19,13
20,19
19,18
20,18
20,14
20,10
20,7
20,10
20,8
19,17
20,17
19,14
19,16
19,11
20,13
20,15
20,14
20,15
20,12
19,16
20,14
20,15
19,10
20,15
20,16
20,14
19,8
19,11
19,16
19,12
19,13
19,5
19,15
20,5
19,15
19,9
19,11
20,11
19,10
19,19
19,4
20,17
19,6
20,13
19,15
19,14
19,13
20,15
20,12
19,12
19,14
20,14
19,9
20,17
19,17
19,13
20,7
20,16
19,9
19,15
20,18
20,15
19,11
19,13
20,17
19,15
19,6
20,15
19,10
20,17
20,6
20,11
19,18
20,16
20,9
19,10
20,11
19,5
19,13
19,18
20,14
20,13
20,11
20,14
19,14
20,14
19,11
19,19
19,15
20,4
19,11
19,11
20,12
19,8
20,8
19,12
19,16
20,12
19,13
20,19
20,12
20,15
20,8
20,16
19,14
19,17
20,7
20,16
20,16
20,15
20,6
19,15
20,17
20,9
19,16
19,8
19,10
20,4
20,5
20,6
20,16
20,5
20,7
19,9
20,9
20,14
19,15
20,8
20,16
20,17
19,12
20,15
20,15
19,8
20,14
20,7
20,3
19,9
19,16
20,6
20,8
19,14
20,6
20,5
19,14
20,18
20,16
20,8
20,8
20,11
19,7
20,12
20,11
19,10
20,18
19,5
19,9
19,6
20,15
19,9
19,12
20,14
20,16
19,14
20,18
19,11
20,16
20,16
20,7
20,10
21,10
21,9
21,11
21,18
21,10
21,15
21,14
21,8
21,17
21,18
21,15
21,12
21,17
21,18
21,13
21,17
21,19
21,12
21,5
21,9
21,18
21,15
21,13
21,12
21,19
21,17
21,19
21,3
21,19
21,19
21,6
21,21
21,9
21,16
21,17
21,15
21,6
21,9
21,16
21,12
21,20
21,14
21,15
21,19
21,15
21,12
21,11
21,14
21,16
21,11
21,13
21,13
21,0
21,15
21,4
21,11
21,17
21,10
21,7
21,15
21,17
21,17
21,4
21,4
21,11
21,8
21,21
21,16
21,16
21,16
21,13
21,19
21,15
21,18
21,18
21,19
21,11
21,8
21,19
21,12
21,11
21,2
21,15
21,17
21,16
21,20
21,15
21,17
21,12
21,20
21,15
21,9
21,14
21,21
21,10
21,10
21,12
21,19
21,20
21,4
21,15
21,21
21,12
21,13
21,8
21,19
21,4
21,5
21,19
21,5
21,0
21,4
21,14
21,20
21,11
21,3
21,14
21,11
21,8
21,9
21,20
21,16
21,10
21,16
21,16
21,16
21,8
21,16
21,14
21,10
21,13
21,20
21,4
21,18
21,12
21,12
21,12
21,14
21,12
21,18
21,10
21,18
21,14
21,4
21,14
21,6
21,14
21,9
21,2
21,18
21,16
21,2
21,9
21,7
21,13
21,5
21,11
21,17
21,17
21,15
21,12
21,16
21,5
21,7
21,13
21,13
21,15
21,3
21,16
21,16
21,10
21,12
21,12
21,8
21,6
21,16
21,10
21,19
21,9
21,3
21,6
21,18
21,9
21,6
21,15
21,9
21,15
21,15
21,8
21,20
21,17
21,6
21,8
21,20
21,10
21,6
21,16
21,17
21,17
21,13
21,6
21,21
21,14
21,16
21,18
21,2
21,5
21,7
21,7
21,14
21,12
21,14
21,11
21,16
21,17
21,17
21,18
21,18
21,6
21,11
21,16
21,13
21,7
21,20
21,19
21,18
21,18
21,8
21,5
21,8
21,12
21,13
21,19
21,11
21,6
21,10
21,13
21,12
21,19
21,10
21,9
21,19
21,10
21,16
21,21
21,9
21,14
21,15
21,8
21,4
21,8
21,19
21,20
21,15
21,11
21,4
21,11
21,20
21,18
21,20
21,2
21,19
21,18
21,6
21,9
21,9
21,15
21,0
21,3
21,2
21,18
21,19
21,9
21,21
21,17
21,7
21,8
21,12
21,3
21,17
21,20
21,15
21,15
21,21
21,10
21,20
21,5
21,6
21,13
21,16
21,14
21,10
21,10
21,3
21,6
21,11
21,15
21,15
21,2
21,20
21,10
21,14
21,10
21,19
21,10
21,10
21,13
21,15
21,4
21,6
21,21
21,9
21,13
21,18
21,7
21,19
21,11
21,6
21,5
21,21
21,6
21,20
21,14
21,13
21,12
21,10
21,16
21,17
21,17
21,11
21,16
21,19
21,8
21,1
21,13
21,10
21,16
21,14
21,14
21,10
21,5
21,7
21,18
21,16
21,13
21,15
21,10
21,21
21,11
21,6
21,18
21,9
21,18
21,12
21,8
21,17
21,10
21,9
21,16
21,18
21,9
21,14
21,13
21,6
21,16
21,18
21,15
21,13
21,18
21,17
21,16
21,14
21,11
21,13
21,13
21,21
21,11
21,10
21,6
21,14
21,16
21,19
21,10
21,11
21,17
21,13
21,14
21,12
21,9
21,19
21,14
